"street","hondius_1612","berckenrode_1625","ram_1692","loman_1876","pw_1909","pw_1943","pw_1985"
"https://adamlink.nl/geo/street/pleinshofje/8020",,,,"yes",,,
"https://adamlink.nl/geo/street/plempenpad/6984","yes","no",,,,,
"https://adamlink.nl/geo/street/ploegersgang/6686",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/pluimengang/6801",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/pompenmakersgang/6854",,,,,"yes","no",
"https://adamlink.nl/geo/street/poortvanmarken/8021",,,,"yes",,,
"https://adamlink.nl/geo/street/pordersgang/8022",,,,"yes",,,
"https://adamlink.nl/geo/street/posthoorngang/8023",,,,"yes",,,
"https://adamlink.nl/geo/street/pottenbakkersgang/5485",,,,"yes",,,
"https://adamlink.nl/geo/street/pottenbakkersgang/8024",,,,"yes",,,
"https://adamlink.nl/geo/street/pottenbakkersgang/8025",,,,"yes",,,
"https://adamlink.nl/geo/street/pottenbakkerspad/6985","yes","no",,,,,
"https://adamlink.nl/geo/street/prinsengang/8027",,,,"yes",,,
"https://adamlink.nl/geo/street/prinsengracht/3684",,"yes",,,,,
"https://adamlink.nl/geo/street/prinsenhofsgang-bij-rozengracht/6252",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/prinsenhofsgang/8028",,,,"yes",,,
"https://adamlink.nl/geo/street/prinsenhofssteeg/3685",,"yes","yes",,,,
"https://adamlink.nl/geo/street/prinsenliefhebbersgang/6692",,,,"yes",,,
"https://adamlink.nl/geo/street/prinsenstraat/3686",,"yes","yes",,,,
"https://adamlink.nl/geo/street/raamgracht/3724",,"yes",,,,,
"https://adamlink.nl/geo/street/raampad/5917",,"yes",,,,,
"https://adamlink.nl/geo/street/raamsteeg/3726",,"yes","yes",,,,
"https://adamlink.nl/geo/street/raamstraat/3727",,,"yes",,,,
"https://adamlink.nl/geo/street/rammenassengang/6852",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/ramskooi/3734",,"yes","yes",,,,
"https://adamlink.nl/geo/street/rapenburg/3742","yes","yes",,,,,
"https://adamlink.nl/geo/street/rapenburgerstraat/3744",,,"yes",,,,
"https://adamlink.nl/geo/street/rapengang/6868",,,,"yes",,,
"https://adamlink.nl/geo/street/ratelwachtsteeg/5611",,,"yes",,,,
"https://adamlink.nl/geo/street/recht-boomssloot/3756","yes","yes",,,,,
"https://adamlink.nl/geo/street/reestraat/3757",,"yes","yes",,,,
"https://adamlink.nl/geo/street/regenboogsgang/5990",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/regenboogsliefdehofje/5989",,,,,,"yes","no"
"https://adamlink.nl/geo/street/reguliersbreestraat/3761",,"yes","yes",,,,
"https://adamlink.nl/geo/street/reguliersdwarsstraat/3762",,,"yes",,,,
"https://adamlink.nl/geo/street/regulierspad/6962",,"yes",,,,,
"https://adamlink.nl/geo/street/regulierssteeg/3764",,,"yes",,,,
"https://adamlink.nl/geo/street/reigersgang/8033",,,,"yes",,,
"https://adamlink.nl/geo/street/reixerspoort/6857",,,,"yes",,,
"https://adamlink.nl/geo/street/rembrandtplein/3785",,"yes",,,,,
"https://adamlink.nl/geo/street/reutergang/8036",,,,"yes",,,
"https://adamlink.nl/geo/street/ridderspoort/6732",,,,"yes",,,
"https://adamlink.nl/geo/street/ridderstraat/6974","yes","yes","yes",,,,
"https://adamlink.nl/geo/street/rietveldsgang/8037",,,,"yes",,,
"https://adamlink.nl/geo/street/rijke-weversgang/6823",,,,,"yes","no",
"https://adamlink.nl/geo/street/roetershofje/6933",,,,,"yes","no",
"https://adamlink.nl/geo/street/rokin/3867","yes","yes",,,,,
"https://adamlink.nl/geo/street/romeinsarmsteeg/3871",,"yes","yes",,,,
"https://adamlink.nl/geo/street/roodehanengang/6706",,,,"yes","no",,
"https://adamlink.nl/geo/street/roohanengangroohartengang/8039",,,,"yes",,,
"https://adamlink.nl/geo/street/rookersgang/8040",,,,"yes",,,
"https://adamlink.nl/geo/street/rookoes-gang/5433",,,,"yes",,,
"https://adamlink.nl/geo/street/rooleeuwengang/8041",,,,"yes",,,
"https://adamlink.nl/geo/street/rooleeuwengang/8042",,,,"yes",,,
"https://adamlink.nl/geo/street/roomolengang/6022",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/roomolenstraat/3875",,"yes","yes",,,,
"https://adamlink.nl/geo/street/rooscharengang/6024",,,,"yes",,,
"https://adamlink.nl/geo/street/roosjesgang/8043",,,,"yes",,,
"https://adamlink.nl/geo/street/roozeboomsgang/6892",,,,"yes","no",,
"https://adamlink.nl/geo/street/roskamsteeg/3885",,"yes","yes",,,,
"https://adamlink.nl/geo/street/rosmarijnsteeg/3886",,,"yes",,,,
"https://adamlink.nl/geo/street/rotgansgang/8044",,,,"yes",,,
"https://adamlink.nl/geo/street/rotganssteeg/3892",,"yes","yes","yes",,,
"https://adamlink.nl/geo/street/rotterdammer-veer/7046",,"yes",,,,,
"https://adamlink.nl/geo/street/rotterdamschegang/8046",,,,"yes",,,
"https://adamlink.nl/geo/street/rouaanse-kade/7052",,"yes",,,,,
"https://adamlink.nl/geo/street/rozemarijngang/6009",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/rozemarijnstraat/7055",,,"yes",,,,
"https://adamlink.nl/geo/street/rozenboomsteeg/3897",,"yes","yes",,,,
"https://adamlink.nl/geo/street/rozengang/8047",,,,"yes",,,
"https://adamlink.nl/geo/street/rozengang/8048",,,,"yes",,,
"https://adamlink.nl/geo/street/rozengracht/3899",,"yes",,,,,
"https://adamlink.nl/geo/street/rozennobelsgang/8049",,,,"yes",,,
"https://adamlink.nl/geo/street/rozenstraat/3901",,"yes","yes",,,,
"https://adamlink.nl/geo/street/ruitergang/6914",,,,"yes","no",,
"https://adamlink.nl/geo/street/ruitersgang/6711",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/runstraat/3912",,"yes","yes",,,,
"https://adamlink.nl/geo/street/rusland/3914","yes","yes","yes",,,,
"https://adamlink.nl/geo/street/salamandershofje/6865",,,,,"yes","no",
"https://adamlink.nl/geo/street/salamandersteeg/5710",,"yes","yes",,,,
"https://adamlink.nl/geo/street/schapensteeg/3975",,"yes","yes",,,,
"https://adamlink.nl/geo/street/schapensteeg/7035",,,,"yes",,,
"https://adamlink.nl/geo/street/schavengang/6911",,,,"yes","no",,
"https://adamlink.nl/geo/street/schavenmakersgang/6702",,,,"yes","no",,
"https://adamlink.nl/geo/street/schavenmakersgang/6718",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/scheepjesgang/6700",,,,"yes",,,
"https://adamlink.nl/geo/street/scheepjesgang/8054",,,,"yes",,,
"https://adamlink.nl/geo/street/scheevegang/8056",,,,"yes",,,
"https://adamlink.nl/geo/street/schelvischgang/8057",,,,"yes",,,
"https://adamlink.nl/geo/street/schelvischgang/8058",,,,"yes",,,
"https://adamlink.nl/geo/street/schelvisgang/5890",,,,"yes","no",,
"https://adamlink.nl/geo/street/schelvissteeg/7014",,"yes",,,,,
"https://adamlink.nl/geo/street/schildersgang/5898",,,,"yes","no",,
"https://adamlink.nl/geo/street/schildersgang/8059",,,,"yes",,,
"https://adamlink.nl/geo/street/schildersgang/8060",,,,"yes",,,
"https://adamlink.nl/geo/street/schilderssteeg/7023",,"yes","yes","yes",,,
"https://adamlink.nl/geo/street/schilderssteeg/7066",,,,"yes",,,
"https://adamlink.nl/geo/street/schimmelgang/6769",,,,"yes",,,
"https://adamlink.nl/geo/street/schippershofje/8063",,,,"yes",,,
"https://adamlink.nl/geo/street/schippersstraat/4009",,,"yes",,,,
"https://adamlink.nl/geo/street/schoenmakersgang/5884",,,,"yes",,,
"https://adamlink.nl/geo/street/schoenmakersgang/6936",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/schollenvangersgang/8066",,,,"yes",,,
"https://adamlink.nl/geo/street/schollevangersgang/6763",,,,"yes","no",,
"https://adamlink.nl/geo/street/schone-weespad/5891",,,,"yes",,,
"https://adamlink.nl/geo/street/schoolmeestersgang/8067",,,,"yes",,,
"https://adamlink.nl/geo/street/schoorsteenvegersgang/5886",,,,"yes","no",,
"https://adamlink.nl/geo/street/schoorsteenvegerssteeg/4024",,"yes","yes",,,,
"https://adamlink.nl/geo/street/schouten-steeg/5428",,"yes","yes",,,,
"https://adamlink.nl/geo/street/schoutenpad/6971","yes","no",,,,,
"https://adamlink.nl/geo/street/schuiermakersgang/8068",,,,"yes",,,
"https://adamlink.nl/geo/street/schuijermakersgang/6940",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/schuitenvoerders-steeg/5473",,,,"yes",,,
"https://adamlink.nl/geo/street/schuitenvoerdersgang/6694",,,,"yes",,,
"https://adamlink.nl/geo/street/schuitenvoerdersgang/6772",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/schuitenvoerdersgang/6791",,,,,"yes","no",
"https://adamlink.nl/geo/street/schuitenvoerdersgang/8070",,,,"yes",,,
"https://adamlink.nl/geo/street/schuitenvoerdersgang/8071",,,,"yes",,,
"https://adamlink.nl/geo/street/schuitjesgang/6931",,,,"yes","no",,
"https://adamlink.nl/geo/street/schulpgang/8072",,,,"yes",,,
"https://adamlink.nl/geo/street/servetsteeg/4050","yes","yes","yes",,,,
"https://adamlink.nl/geo/street/siepersche-gang/6674",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/singel/4088","yes","yes",,,,,
"https://adamlink.nl/geo/street/sint-agnietenstraat/4093",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sint-annenstraat/4095",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sint-anthonisdijk/6946","yes","yes",,,,,
"https://adamlink.nl/geo/street/sint-antoniesbreestraat/4096",,"yes",,,,,
"https://adamlink.nl/geo/street/sint-antoniesluis/4097",,"yes",,,,,
"https://adamlink.nl/geo/street/sint-barberenstraat/4098",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sint-geertruidensteeg/4099",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sint-jacobsgang/6143",,,,"yes","no",,
"https://adamlink.nl/geo/street/sint-jacobspad/6991","yes","no",,,,,
"https://adamlink.nl/geo/street/sint-jacobsstraat/4103",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sint-jansstraat/4104","yes","yes","yes",,,,
"https://adamlink.nl/geo/street/sint-jorishofje/5913",,"yes",,,,,
"https://adamlink.nl/geo/street/sint-jorisstraat/4105",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sint-luciensteeg/4106",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sint-nicolaasstraat/4107",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sint-olofspoort/4108",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sint-pieters-poort/5463",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sint-pieterspad/6995","yes","no",,,,,
"https://adamlink.nl/geo/street/sint-pieterspoortsteeg/4112",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sint-pieterssteeg/4113",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sintpietersgang/8075",,,,"yes",,,
"https://adamlink.nl/geo/street/sintpietersgang/8076",,,,"yes",,,
"https://adamlink.nl/geo/street/slagersgang/5899",,,,"yes",,,
"https://adamlink.nl/geo/street/slagersgang/6721",,,,"yes","no",,
"https://adamlink.nl/geo/street/slagersgang/6743",,,,"yes",,,
"https://adamlink.nl/geo/street/slagersgang/6872",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/slagersgang/8077",,,,"yes",,,
"https://adamlink.nl/geo/street/slagersgang/8080",,,,"yes",,,
"https://adamlink.nl/geo/street/slagtersgang/5711",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/slagtersgang/6842",,,,"yes",,,
"https://adamlink.nl/geo/street/slagtersgang/6882",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/sleepersgang/6687",,,,"yes","no",,
"https://adamlink.nl/geo/street/sleepersgang/6827",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/sleepersgang/6879",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/sleepersgang/6904",,,,,"yes","no",
"https://adamlink.nl/geo/street/sleepersgang/7763",,,,"yes",,,
"https://adamlink.nl/geo/street/sleepersgang/8081",,,,"yes",,,
"https://adamlink.nl/geo/street/sleepersteeg/5765",,,,"yes",,,
"https://adamlink.nl/geo/street/slepersgang/5903",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/slepersgang/6866",,,,,"yes","no",
"https://adamlink.nl/geo/street/sleperssteeg-bij-amstel/5904",,"yes","yes","yes",,,
"https://adamlink.nl/geo/street/slijkstraat/4134",,"yes","yes",,,,
"https://adamlink.nl/geo/street/slootstraat/4142",,,"yes",,,,
"https://adamlink.nl/geo/street/sloterdijksteeg/5766",,"yes","yes","yes",,,
"https://adamlink.nl/geo/street/sloterdijkstraat/4144",,,"yes",,,,
"https://adamlink.nl/geo/street/slotsparenburgsgang/7766",,,,"yes",,,
"https://adamlink.nl/geo/street/smaksteeg/4156",,"yes","yes",,,,
"https://adamlink.nl/geo/street/smeltersgang/6293",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/smids-steeg/5418",,,"yes","yes",,,
"https://adamlink.nl/geo/street/smidsgang/6344",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/smidsgang/6838",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/smidsgang/6863",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/smidsgang/6871",,,,"yes",,,
"https://adamlink.nl/geo/street/smidsgang/8082",,,,"yes",,,
"https://adamlink.nl/geo/street/smidsgang/8083",,,,"yes",,,
"https://adamlink.nl/geo/street/smidsgang/8084",,,,"yes",,,
"https://adamlink.nl/geo/street/smidt-steeg/5490",,"yes","yes",,,,
"https://adamlink.nl/geo/street/smitssteeghje/5669",,"yes","yes",,,,
"https://adamlink.nl/geo/street/snijdersgang/6060",,,,"yes",,,
"https://adamlink.nl/geo/street/snoekjessteeg/4172",,"yes","yes",,,,
"https://adamlink.nl/geo/street/spaanse-leger/6970","yes","no",,,,,
"https://adamlink.nl/geo/street/spaarpot-steegje/5617",,"yes","yes",,,,
"https://adamlink.nl/geo/street/spaarpotsteeg/4203",,,"yes",,,,
"https://adamlink.nl/geo/street/spanjaardsgang/8086",,,,"yes",,,
"https://adamlink.nl/geo/street/spanjaert-spoortjen/5650",,"yes","yes",,,,
"https://adamlink.nl/geo/street/speelmansgang/6913",,,,,"yes","no",
"https://adamlink.nl/geo/street/spekslagersgang/8087",,,,"yes",,,
"https://adamlink.nl/geo/street/spekslagersgang/8088",,,,"yes",,,
"https://adamlink.nl/geo/street/speldemakersgang/6760",,,,"yes",,,
"https://adamlink.nl/geo/street/speldemakersgang/6833",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/speldenmakersgang/6719",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/speldenmakersgang/6736",,,,,,"yes","no"
"https://adamlink.nl/geo/street/speldenmakersgang/8089",,,,"yes",,,
"https://adamlink.nl/geo/street/spijkergang/8092",,,,"yes",,,
"https://adamlink.nl/geo/street/spinhuissteeg/4228",,"yes","yes",,,,
"https://adamlink.nl/geo/street/sprokkelbeurs-steegje/5471",,,,"yes",,,
"https://adamlink.nl/geo/street/spui/4275",,"yes",,,,,
"https://adamlink.nl/geo/street/spuistraat/4276","yes","yes","yes",,,,
"https://adamlink.nl/geo/street/spykerboors-steeg/5466",,"yes","yes","yes",,,
"https://adamlink.nl/geo/street/st-joris-steeg/5624",,"yes","yes",,,,
"https://adamlink.nl/geo/street/st-jorisgang/6707",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/staalstraat/4282",,,"yes",,,,
"https://adamlink.nl/geo/street/steenhouwersgang/6779",,,,"yes",,,
"https://adamlink.nl/geo/street/steenhouwersgang/6884",,,,"yes","no",,
"https://adamlink.nl/geo/street/steenhouwersgang/8093",,,,"yes",,,
"https://adamlink.nl/geo/street/steenhouwerssteeg/4308",,"yes","yes",,,,
"https://adamlink.nl/geo/street/steenkoopersgang/8094",,,,"yes",,,
"https://adamlink.nl/geo/street/steenmansgang/6924",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/steenwerfsgang/8096",,,,"yes",,,
"https://adamlink.nl/geo/street/sterrengang/6340",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/sterrengang/6728",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/sterrengang/8098",,,,"yes",,,
"https://adamlink.nl/geo/street/stijfselgang/8103",,,,"yes",,,
"https://adamlink.nl/geo/street/stille-willemsgang/6929",,,,"yes",,,
"https://adamlink.nl/geo/street/stilsteeg/7006",,"yes","yes",,,,
"https://adamlink.nl/geo/street/stoofsteeg/4331",,"yes","yes",,,,
"https://adamlink.nl/geo/street/stoppersgang/6082",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/stormsteeg/4334",,"yes","yes",,,,
"https://adamlink.nl/geo/street/stovengang/6930",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/stroobosgang/8100",,,,"yes",,,
"https://adamlink.nl/geo/street/stroobossengang/6759",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/strubengang-van/8101",,,,"yes",,,
"https://adamlink.nl/geo/street/stuurmanshofje/4344",,,,"yes",,,
"https://adamlink.nl/geo/street/suikerbakkers-steeg/5415",,,,"yes",,,
"https://adamlink.nl/geo/street/suikerbakkers-steeg/5461",,"yes",,,,,
"https://adamlink.nl/geo/street/suikerbakkersgang-bij-lindengracht/6075",,,,"yes","no",,
"https://adamlink.nl/geo/street/suikerbakkersgang-bij-lindenstraat/6076",,,,"yes","no",,
"https://adamlink.nl/geo/street/suikerbakkersgang/8105",,,,"yes",,,
"https://adamlink.nl/geo/street/suikerbakkersgang/8106",,,,"yes",,,
"https://adamlink.nl/geo/street/suikerbakkerssteeg/4349",,,"yes",,,,
"https://adamlink.nl/geo/street/suikerbakkerssteeg/5444",,"yes",,"yes",,,
"https://adamlink.nl/geo/street/suikerhuizengang/6832",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/suykerbakkersteeg/5477",,,"yes",,,,
"https://adamlink.nl/geo/street/t-fraye-steegje/7025",,"yes","yes",,,,
"https://adamlink.nl/geo/street/t-hol/4365",,"yes","yes",,,,
"https://adamlink.nl/geo/street/taandwarsstraat/4370",,,"yes",,,,
"https://adamlink.nl/geo/street/tabakstamperssteeg/8107",,,,"yes",,,
"https://adamlink.nl/geo/street/taksteeg/4374",,"yes","yes",,,,
"https://adamlink.nl/geo/street/tamboershofje/6796",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/teerketelsteeg/4382",,"yes","yes",,,,
"https://adamlink.nl/geo/street/texelschekade/5793","yes","yes",,,,,
"https://adamlink.nl/geo/street/tichelstraat/4447",,,"yes",,,,
"https://adamlink.nl/geo/street/timmermansgang/6784",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/timmermansgang/6903",,,,,"yes","no",
"https://adamlink.nl/geo/street/timmermansgang/8109",,,,"yes",,,
"https://adamlink.nl/geo/street/tobiaspad/6988","yes","no",,,,,
"https://adamlink.nl/geo/street/toegang-tot-het-hof-van-parijs/6860",,,,"yes",,,
"https://adamlink.nl/geo/street/tollengang/6351",,,,"yes",,,
"https://adamlink.nl/geo/street/torensteeg/4492",,"yes","yes",,,,
"https://adamlink.nl/geo/street/treeftsteeg/4506",,"yes","yes",,,,
"https://adamlink.nl/geo/street/triffeltjesgang/6715",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/trompettenhofje/6273",,,,,"yes","no",
"https://adamlink.nl/geo/street/trompettersgang/6846",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/trompettersgang/8110",,,,"yes",,,
"https://adamlink.nl/geo/street/trompetterssteeg/4515",,"yes","yes",,,,
"https://adamlink.nl/geo/street/tuinpad/6265","yes","no",,,,,
"https://adamlink.nl/geo/street/tuinstraat/4527",,"yes","yes",,,,
"https://adamlink.nl/geo/street/turfdragersgang/6768",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/turfdragersgang/6912",,,,,"yes","no",
"https://adamlink.nl/geo/street/turfdragersgang/8111",,,,"yes",,,
"https://adamlink.nl/geo/street/turfdragershofje/8112",,,,"yes",,,
"https://adamlink.nl/geo/street/turfhok-steeg/5439",,"yes","yes","yes",,,
"https://adamlink.nl/geo/street/twaalfuurgang/6885",,,,"yes","no",,
"https://adamlink.nl/geo/street/twee-gebroedersgang/6906",,,,"yes",,,
"https://adamlink.nl/geo/street/tweede-batavierdwarsstraat/5921",,,"yes",,,,
"https://adamlink.nl/geo/street/tweede-bloemdwarsstraat/4544",,,"yes",,,,
"https://adamlink.nl/geo/street/tweede-boomdwarsstraat/4546",,,"yes",,,,
"https://adamlink.nl/geo/street/tweede-egelantiersdwarsstraat/4552",,,"yes",,,,
"https://adamlink.nl/geo/street/tweede-goudsbloemdwarsstraat/4553",,,"yes",,,,
"https://adamlink.nl/geo/street/tweede-jonkerdwarsstraat/7061",,,"yes",,,,
"https://adamlink.nl/geo/street/tweede-kattenburgerdwarsstraat/5736",,,"yes",,,,
"https://adamlink.nl/geo/street/tweede-leliedwarsstraat/4564",,,"yes",,,,
"https://adamlink.nl/geo/street/tweede-lindendwarsstraat/4565",,,"yes",,,,
"https://adamlink.nl/geo/street/tweede-looiersdwarsstraat/4566",,,"yes",,,,
"https://adamlink.nl/geo/street/tweede-pannenbakkerspad/6983","yes","no",,,,,
"https://adamlink.nl/geo/street/tweede-ridderdwarsstraat/7062",,,"yes",,,,
"https://adamlink.nl/geo/street/tweede-wittenburgerdwarsstraat/4581",,,"yes",,,,
"https://adamlink.nl/geo/street/tweegebroedersgang/8113",,,,"yes",,,
"https://adamlink.nl/geo/street/uilenbakkersgang/6789",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/uilenburgersteeg/4591",,,"yes",,,,
"https://adamlink.nl/geo/street/uilenburgerstraat/5667",,,"yes",,,,
"https://adamlink.nl/geo/street/uilengang/6781",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/ulke-zonnegang/6910",,,,,"yes","no",
"https://adamlink.nl/geo/street/utrechtse-veer/6963","yes","yes",,,,,
"https://adamlink.nl/geo/street/utrechtsedwarsstraat/4607",,,"yes",,,,
"https://adamlink.nl/geo/street/utrechtsestraat/4608",,,"yes",,,,
"https://adamlink.nl/geo/street/vaderlandschegang/6717",,,,"yes",,,
"https://adamlink.nl/geo/street/valkenburgerstraat/4618","yes","yes","yes",,,,
"https://adamlink.nl/geo/street/valkensteeg/4620",,"yes","yes",,,,
"https://adamlink.nl/geo/street/valwatergang/6699",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/van-beekshofje/6734",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/varkensgang/6300",,,,"yes",,,
"https://adamlink.nl/geo/street/verbrande-gang/6690",,,,"yes",,,
"https://adamlink.nl/geo/street/verbrande-gang/6891",,,,"yes","no",,
"https://adamlink.nl/geo/street/verguldebijbelsgang/8116",,,,"yes",,,
"https://adamlink.nl/geo/street/verversstraat/4748",,"yes","yes",,,,
"https://adamlink.nl/geo/street/verwersgang/6676",,,,"yes",,,
"https://adamlink.nl/geo/street/verwersgang/6710",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/veterkloppersgang/6746",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/vetermakersgang/6288",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/vierhuizengang/6311",,,,"yes",,,
"https://adamlink.nl/geo/street/vierwindendwarsstraat/4757",,,"yes",,,,
"https://adamlink.nl/geo/street/vierwindenstraat/4758",,,"yes",,,,
"https://adamlink.nl/geo/street/vijgendam/5714",,"yes",,,,,
"https://adamlink.nl/geo/street/vijzelstraat/4763",,"yes","yes",,,,
"https://adamlink.nl/geo/street/vinkengang/8117",,,,"yes",,,
"https://adamlink.nl/geo/street/vinkensteeg/8118",,,,"yes",,,
"https://adamlink.nl/geo/street/vinkenstraat/4767",,,"yes",,,,
"https://adamlink.nl/geo/street/violettengang/6814",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/violettenstraat/4769",,,"yes",,,,
"https://adamlink.nl/geo/street/vischgang/8120",,,,"yes",,,
"https://adamlink.nl/geo/street/vissersstraat/7024",,"yes","yes",,,,
"https://adamlink.nl/geo/street/vissteeg/5677",,"yes","yes",,,,
"https://adamlink.nl/geo/street/vlasblom-steeg/5661",,"yes","yes",,,,
"https://adamlink.nl/geo/street/vlasboomengang/6793",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/vlasboomsgang/6765",,,,"yes",,"yes","no"
"https://adamlink.nl/geo/street/vleesgang/6337",,,,"yes",,,
"https://adamlink.nl/geo/street/vliegendesteeg/4778",,"yes","yes",,,,
"https://adamlink.nl/geo/street/vliegengang/8124",,,,"yes",,,
"https://adamlink.nl/geo/street/vlielandergang/8125",,,,"yes",,,
"https://adamlink.nl/geo/street/vlotschuitvoerdersgang/7032",,,,"yes",,,
"https://adamlink.nl/geo/street/voetboogstraat/4787",,,"yes",,,,
"https://adamlink.nl/geo/street/vogeldwarssteeg/7002",,"yes",,,,,
"https://adamlink.nl/geo/street/vogelmarkt/7050",,"yes",,,,,
"https://adamlink.nl/geo/street/vogelsteeg/6308",,"yes",,,,,
"https://adamlink.nl/geo/street/vogelstruisgang/6679",,,,"yes","no",,
"https://adamlink.nl/geo/street/vossenhofje/6843",,,,"yes",,,
"https://adamlink.nl/geo/street/vredelust/8128",,,,"yes",,,
"https://adamlink.nl/geo/street/vredenburgersteeg/4837",,"yes","yes",,,,
"https://adamlink.nl/geo/street/vrouwengang/5781",,,,"yes",,,
"https://adamlink.nl/geo/street/waagdragerssteeg/6313",,"yes",,,,,
"https://adamlink.nl/geo/street/waal-weespadt/5612",,,,"yes",,,
"https://adamlink.nl/geo/street/waalsteeg/4857",,"yes","yes",,,,
"https://adamlink.nl/geo/street/wagenmakersgang/6792",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/wagenstraat/4864",,"yes","yes",,,,
"https://adamlink.nl/geo/street/walengang/6321",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/walengang/6923",,,"yes","yes",,,
"https://adamlink.nl/geo/street/walenpad/6320","yes","no",,,,,
"https://adamlink.nl/geo/street/walenpleintje/4869",,"yes",,,,,
"https://adamlink.nl/geo/street/walensteeg/7027",,"yes",,,,,
"https://adamlink.nl/geo/street/walvischbeen-erf-het/8132",,,,"yes",,,
"https://adamlink.nl/geo/street/wandelpad/6994","yes","no",,,,,
"https://adamlink.nl/geo/street/wapen-van-delftsteeg/4879",,"yes","yes","yes",,,
"https://adamlink.nl/geo/street/warmoesstraat/4883","yes","yes","yes",,,,
"https://adamlink.nl/geo/street/wassende-maanshofje/6341",,,,"yes",,,
"https://adamlink.nl/geo/street/waterpoortsteeg/4898",,"yes","yes",,,,
"https://adamlink.nl/geo/street/waterschip-steeg/5630",,"yes","yes",,,,
"https://adamlink.nl/geo/street/waterschipsgang/8133",,,,"yes",,,
"https://adamlink.nl/geo/street/waterschipsgang/8134",,,,"yes",,,
"https://adamlink.nl/geo/street/watersteeg/6629",,,"yes",,,,
"https://adamlink.nl/geo/street/webersgang/6324",,,,"yes","yes","no",
"https://adamlink.nl/geo/street/weespad/6325","yes",,"yes",,,,
"https://adamlink.nl/geo/street/weesperstraat/4919",,,"yes",,,,
"https://adamlink.nl/geo/street/wereldsgang/6727",,,,"yes",,,
"https://adamlink.nl/geo/street/wereldsgang/8135",,,,"yes",,,
"https://adamlink.nl/geo/street/westermarkt/4962",,"yes",,,,,
"https://adamlink.nl/geo/street/westerstraat/4964",,"yes",,,,,
