"street","straatnaam","minbouwjaar"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001903","Grootslagstraat","1988"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001282","Henk Oomspad","1995"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004512","Sextantweg","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003686","Gelderlandplein","1962"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006087","George Gershwinplein","2009"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002718","Anjeliersstraat","1874"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003308","Drie Burgpad","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003506","Johannes Meewisstraat","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001499","Borgloonstraat","1993"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001838","Pier Afrika","1989"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001506","Spahof","1993"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002860","Fagelstraat","1895"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001226","P. Lieftinckstraat","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003295","Doornburg","1995"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001527","Noorder Valdeur","1993"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004528","Siriusstraat","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005495","Schurenbergweg","1977"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011290588","Crabschuytstraat","1973"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006045","Weespertrekvaart","2010"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006033","Mary van der Sluysstraat","2012"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002995","Bosboom Toussaintstraat","1889"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002885","Floris van der Laakenstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005446","Soesterberghof","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000986","Disketteweg","2001"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951298","Lidostraat","2015"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003544","Hermanus Coenradistraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003832","Muzenplein","1938"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004824","Watermolen","1969"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002903","Fraunhoferstraat","1928"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005363","Voordek","1977"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003586","Hoofddorpweg","1927"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004414","Roomolenstraat","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003156","Cornelis van Vollenhovenstraat","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003222","De Mirandalaan","1964"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004892","Willem Beukelsstraat","1912"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002667","Alberdingk Thijmstraat","1893"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005201","Van Eeghenstraat","1883"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951218","Speerdistelstraat","2015"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001378","Kortrijk","1994"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004391","Pinksterbloemstraat","1929"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004635","Reina Prinsen Geerligsstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005244","Van Tuyll van Serooskerkenplein","1930"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001249","Johannes J. Glasweg","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002491","Batjanstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004279","Martin Luther Kingpark","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002173","Navigatiepad","2010"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002912","Bertus van Grouwstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005042","Stephensonstraat","1952"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004292","Meentstraat","1969"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005085","Ter Gouwstraat","1940"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005711","Noordwal","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003210","De Cuserstraat","1962"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001328","Waterleliegracht","1996"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003434","Jan Luijkenstraat","1885"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003871","Nieuwendammerkade","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003641","Israël Queridostraat","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004558","Polderweg","1930"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004805","Papaverweg","1920"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001373","Lokerenstraat","1994"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002864","Fannius Scholtenstraat","1899"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003830","Mussenstraat","1919"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003976","Kattenburgergracht","1881"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001552","Gerard Borstkade","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002826","Elleboogsteeg","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002543","Eerste Jacob van Campenstraat","1875"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002646","Admiralengracht","1924"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002514","Benzolweg","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001158","Kinrooistraat","1992"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004935","Wolvenstraat","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005130","Toldwarsstraat","1907"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002782","Duivendrechtsekade","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005802","Langbroekpad","1984"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002619","A.A.H. Struijckenkade","1955"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002606","Derde Helmersstraat","1891"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003864","Niersstraat","1930"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003217","De Klencke","1982"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005623","Tijnmuiden","1974"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001562","Johanna ter Meulenplein","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004479","Schermerstraat","1925"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004243","Magnoliastraat","1950"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003729","Goudriaanstraat","1951"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001586","Weenahof","1988"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001001","Isaac Gogelweg","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004612","Raderbootstraat","2010"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002969","Boeroestraat","1983"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001068","Orteliuspad","2000"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005738","Tuigerstraat","1984"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001522","Nieuwe-Hoofdhof","1982"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001086","Buiksloterkerkpad","1609"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003052","Burgemeester Fockstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004597","Purmerhof","1937"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004443","'s-Gravesandeplein","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005661","Matrozenhof","1902"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001205","Waterrijkweg","1996"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003877","Nieuwevaartweg","1940"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003430","Jan Janzenstraat","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005185","Van Boshuizenstraat","1959"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001630","Eduard Hellendoornstraat","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003349","Havenstraat","1890"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005790","Wethouder In 't Veldstraat","1984"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003577","Hollemanstraat","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005150","Transvaalstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003805","Molukkenstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004616","Rapenburgerplein","1974"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004313","Merckenburg","1963"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002982","Boomstraat","1624"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004213","Louis Bouwmeesterstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003453","Jan van Houthof","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003896","Nootdorpstraat","1961"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005728","Lizzy Ansinghstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002870","Ferguutstraat","1939"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005064","Surinamekade","1924"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003100","Christiaan Brüningsstraat","1959"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003438","Jan Pieter Heijestraat","1899"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003902","Nieuwe Amstelstraat","1613"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300001983161","Kikkensteinstraat","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005910","Baron Schimmelpenninck van der Oyeweg","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001322","Van Bommel-Van Dampad","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005616","Kromwijkdreef","1982"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951272","Mortelstraat","2015"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011942848","Welnapad","2011"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005599","Develstein","1973"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000993","P. Hans Frankfurthersingel","2003"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003300","Douwes Dekkerstraat","1912"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001431","Marmolada","1994"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002393","Emmy Andriessestraat","2008"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004978","Sonneveld","1961"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001311","Guggenheimlaan","1996"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002980","Bontekoestraat","1914"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004215","Louis Couperusstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003682800","Nieuwe Osdorpergracht","2011"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005483","Wamelstraat","1982"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002648","Adriaan Dorsmanstraat","1995"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005094","Tesselschadestraat","1879"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004803","Pandorinastraat","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003682801","Hof van Eden","2013"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003061","Burgemeester Van Leeuwenlaan","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004565","Poppendammergouw","1929"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004596","Ptolemaeusstraat","1929"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001254","Karel F. Vastenhoudpad","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001452","Baron G.A. Tindalplein","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005314","Von Humboldtstraat","1951"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001206","Watervalplein","1996"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001063","Adam Smithplein","2010"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002526","Bertelmanplein","1921"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002580","Tweede Jacob van Campenstraat","1872"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005842","WG-plein","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005857","Beysterveld","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002472","Bankastraat","1902"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001926","Koopvaardersplantsoen","2002"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005182","Van Beuningenplein","1912"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004795","Palestrinastraat","1902"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001717","Nannie van Wehlstraat","1988"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005937","P. Dijkstraplein","1999"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004968","Snoekjessteeg","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003673","Galggouw","2006"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005332","Vrijheidslaan","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005445","Soestdijkstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001439","Stokerkade","1999"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005044","Sterrenplein","1921"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003029","Broekergouw","1980"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004355","Petroleumhavenweg","1924"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002721","Anna van Burenstraat","1937"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002936","Bilderdijkpark","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004177","Lieven de Keystraat","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004220","Louis Schottingstraat","1961"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951497","Hellingstraat","2017"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001494","Wannepad","1993"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004764","Oude Meerhof","1964"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001534","Nesserland","1993"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005659","Theemsweg","1982"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004418","Rosendaalstraat","1947"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005183","Van Beuningenstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004622","Réaumurstraat","1901"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001446","Lampenistenstraat","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004676","Robijnstraat","1889"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006056","NDSM-pier","2014"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004903","Willem Mulierhof","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002513","Bentinckstraat","1898"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005167","Twentestraat","1968"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001042","Silodam","1898"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951187","Johannis de Rijkestraat","2014"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002764","Asterweg","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002887","Florijn","1970"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003475","Jisperveldstraat","1966"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004955","Sloterkade","1880"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004915","Willemsstraat","1864"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004746","Ornsteinstraat","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001646","Naritaweg","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004628","Reguliersdwarsstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001314","Tretjakovlaan","1996"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003428","Jan Hanzenstraat","1875"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011211164","Kreekstraat","1967"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001540","Buiksloterbreek","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004351","Perzikstraat","1951"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005455","Seizoenenhof","1972"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951498","NDSM-kade","1988"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004413","Röntgenstraat","1923"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005827","Gerrit van den Boschpad","1985"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003347","Hasebroekstraat","1903"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005112","Thomas van Aquinostraat","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005502","Sint Antoniesluis","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005188","Van Breestraat","1897"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002976","Bonairestraat","1930"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005270","Velazquezstraat","1933"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004999","Spinozastraat","1670"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000911","Cor van Weelehof","2005"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001182","Berlaarstraat","1992"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001144","Fregelaan","1991"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002786","Durgerdammerdijk","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002582","Tweede Jan van der Heijdenstraat","1880"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003322","Duindoornplein","1931"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004611","Radboud","1970"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005144","Torresstraat","1926"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005158","Tuinbouwstraat","1924"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000934","Dwergpalmstraat","2003"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003755","Groenmarktkade","1930"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005251","Valentijnkade","1912"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003950","Kamillestraat","1929"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005312","Voltastraat","1930"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005413","Groenhoven","1975"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005718","Simonshavenstraat","1983"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001660","Gatwickstraat","1989"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003557","Hilversumstraat","1964"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004617","Rapenburgerstraat","1862"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003694","Gentiaanstraat","1923"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005849","Hof van Groenen","1986"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002706","Amstelveld","1668"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003462","Jasmijnstraat","1919"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004282","Mastbos","1967"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003790","Minervaplein","1931"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002584","Tweede Kostverlorenkade","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004594","Provincialeweg","1906"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001525","Schelvisch Hoofd","1993"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001429","Hekla","1995"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004833","Weerdestein","1968"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002544","Eerste Jan Steenstraat","1881"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002362","Martin Ennalsplein","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005736","Boorderstraat","1983"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004034","Koningslaan","1889"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001917","Nieuwe Egelantiersstraat","1877"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003881","Nigellestraat","1925"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001434","Kramatplantsoen","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001495","Kortenbergpad","1993"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003179","Da Costakade","1881"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005582","Zuiderzeeweg","1925"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001325","Waterkeringweg","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001194","Messinastraat","1924"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001327","Waterspiegelplein","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005033","Staringstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005187","Van Brakelstraat","1923"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002495","Beek en Hoff","1959"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003196","Dapperplein","1891"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005707","Binnenzagerij","1985"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951219","Melkdistelstraat","2015"
